player,sport,position,start_year,start_age,years_played
Jason Allison\allisja02,Hockey,C,2006,30,1
Jason Arnott\arnotja01,Hockey,C,2006,31,7
Jason Blake\blakeja01,Hockey,C,2006,32,7
Jason Chimera\chimeja01,Hockey,LW,2006,26,12
Jason Demers\demerja01,Hockey,D,2010,21,8
Jason Dickinson\dickija01,Hockey,C,2016,20,2
Jason Garrison\garrija01,Hockey,D,2009,24,9
Jason Jaffray\jaffrja01,Hockey,RW,2008,26,5
Jason King\kingja01,Hockey,RW,2008,26,1
Jason Krog\krogja01,Hockey,C,2007,31,3
Jason Marshall\marshja02,Hockey,D,2006,34,1
Jason Morgan\morgaja01,Hockey,C,2006,29,2
Jason Pominville\pominja01,Hockey,RW,2006,23,12
Jason Ryznar\ryznaja01,Hockey,LW,2006,22,1
Jason Smith\smithja01,Hockey,D,2006,32,4
Jason Spezza\spezzja01,Hockey,C,2006,22,12
Jason Strudwick\strudja01,Hockey,D,2006,30,6
Jason Ward\wardja01,Hockey,RW,2006,27,4
Jason Wiemer\wiemeja01,Hockey,LW,2006,29,1
Jason Williams\willija01,Hockey,C,2006,25,7
Jason Woolley\woollja01,Hockey,D,2006,36,1
Jason York\yorkja01,Hockey,D,2007,36,1
Jason Zucker\zuckeja01,Hockey,LW,2012,20,6
Jassen Cullimore\cullija01,Hockey,D,2006,33,6
Jay Beagle\beaglja01,Hockey,C,2009,23,9
Jay Bouwmeester\bouwmja01,Hockey,D,2006,22,12
Jay Harrison\harrija01,Hockey,D,2006,23,10
Jay Leach\leachja02,Hockey,D,2006,26,6
Jay McClement\mccleja01,Hockey,C,2006,22,12
Jay McKee\mckeeja01,Hockey,D,2006,28,5
Jay Pandolfo\pandoja01,Hockey,LW,2006,31,8
Jay Rosehill\rosehja01,Hockey,D,2010,24,5
Jaycob Megna\megnaja02,Hockey,D,2017,24,1
Jayson Megna\megnaja01,Hockey,C,2014,23,4
Jean-Francois Jacques\jacquje01,Hockey,LW,2006,20,7
Jean-Gabriel Pageau\pageaje01,Hockey,C,2013,20,5
Jean-Philippe Cote\coteje01,Hockey,D,2006,23,9
Jean-Sebastien Dea\deaje01,Hockey,C,2017,22,1
Jed Ortmeyer\ortmeje01,Hockey,RW,2006,27,7
Jeff Carter\carteje01,Hockey,C,2006,21,12
Jeff Cowan\cowanje01,Hockey,LW,2006,29,3
Jeff Finger\fingeje01,Hockey,D,2007,27,4
Jeff Friesen\friesje01,Hockey,LW,2006,29,2
Jeff Giuliano\giulije01,Hockey,LW,2006,26,3
Jeff Halpern\halpeje01,Hockey,C,2006,29,9
Jeff Hamilton\hamilje01,Hockey,C,2006,28,4
Jeff Hoggan\hoggaje01,Hockey,LW,2006,27,5
Jeff Jillson\jillsje01,Hockey,D,2006,25,1
Jeff O'Neill\oneilje01,Hockey,C,2006,29,2
Jeff Penner\penneje01,Hockey,D,2010,22,1
Jeff Petry\petryje01,Hockey,D,2011,23,7
Jeff Schultz\schulje02,Hockey,D,2007,20,10
Jeff Skinner\skinnje01,Hockey,LW,2011,18,7
Jeff Taffe\taffeje01,Hockey,C,2006,24,7
Jeff Tambellini\tambeje01,Hockey,LW,2006,21,6
Jeff Woywitka\woywije01,Hockey,D,2006,22,7
Jere Lehtinen\lehtije01,Hockey,RW,2006,32,5
Jeremy Colliton\collije01,Hockey,C,2006,21,6
Jeremy Morin\morinje01,Hockey,LW,2011,19,5
Jeremy Reich\reichje01,Hockey,C,2007,27,2
Jeremy Roenick\roenije01,Hockey,C,2006,36,4
Jeremy Stevenson\steveje01,Hockey,LW,2006,31,1
Jeremy Welsh\welshje01,Hockey,C,2012,23,5
Jeremy Williams\willije01,Hockey,C,2006,22,6
Jerome Samson\samsoje01,Hockey,RW,2010,22,3
Jerred Smithson\smithje01,Hockey,C,2006,26,9
Jerry D'Amigo\damigje01,Hockey,RW,2014,22,2
Jesper Fast\fastje01,Hockey,RW,2014,22,4
Jesse Blacker\blackje01,Hockey,D,2015,23,1
Jesse Boulerice\bouleje01,Hockey,RW,2006,27,4
Jesse Joensuu\joensje01,Hockey,LW,2009,21,7
Jesse Puljujarvi\puljuje01,Hockey,RW,2017,18,1
Jesse Schultz\schulje01,Hockey,RW,2007,24,1
Jesse Winchester\winchje01,Hockey,C,2008,24,7
Jim Campbell\campbji01,Hockey,RW,2006,32,1
Jim Dowd\dowdji01,Hockey,C,2006,37,3
Jim Fahey\faheyji01,Hockey,D,2006,26,2
Jim O'Brien\obrieji01,Hockey,C,2011,22,6
Jim Slater\slateji01,Hockey,C,2006,23,10
Jim Vandermeer\vandeji01,Hockey,D,2006,25,7
Jimmy Hayes\hayesji01,Hockey,RW,2012,22,6
Jimmy Vesey\veseyji02,Hockey,LW,2017,23,1
Jiri Fischer\fischji01,Hockey,D,2006,25,1
Jiri Hudler\hudleji01,Hockey,C,2006,22,12
Jiri Novotny\novotji01,Hockey,C,2006,22,4
Jiri Sekac\sekacji01,Hockey,LW,2015,22,2
Jiri Slegr\slegrji01,Hockey,D,2006,34,1
Jiri Tlusty\tlustji01,Hockey,C,2008,19,9
Joakim Andersson\anderjo03,Hockey,C,2012,22,5
Joakim Lindstrom\lindsjo01,Hockey,C,2006,22,10
Joakim Nordstrom\nordsjo02,Hockey,C,2014,21,4
Jochen Hecht\hechtjo01,Hockey,C,2006,28,8
Jody Shelley\shelljo01,Hockey,LW,2006,29,8
Joe Callahan\callajo02,Hockey,D,2009,26,3
Joe Colborne\colbojo01,Hockey,C,2011,21,7
Joe Corvo\corvojo01,Hockey,D,2006,28,9
Joe DiPenta\dipenjo01,Hockey,D,2006,26,3
Joe Finley\finlejo01,Hockey,D,2012,24,2
Joe Jensen\jensejo01,Hockey,C,2008,24,1
Joe Motzko\motzkjo01,Hockey,LW,2006,25,4
Joe Nieuwendyk*\nieuwjo01,Hockey,C,2006,39,2
Joe Pavelski\paveljo01,Hockey,C,2007,22,11
Joe Piskula\piskujo01,Hockey,D,2007,22,9
Joe Sakic*\sakicjo01,Hockey,C,2006,36,4
Joe Thornton\thornjo01,Hockey,C,2006,26,12
Joe Vitale\vitaljo01,Hockey,C,2011,25,6
Joe Whitney\whitnjo01,Hockey,RW,2014,25,2
Joel Armia\armiajo01,Hockey,RW,2015,21,3
Joel Bouchard\bouchjo01,Hockey,D,2006,32,1
Joel Edmundson\edmunjo01,Hockey,D,2016,22,2
Joel Eriksson Ek\eriksjo02,Hockey,LW,2017,20,1
Joel Hanley\hanlejo01,Hockey,D,2016,24,2
Joel Kwiatkowski\kwiatjo01,Hockey,D,2006,28,3
Joel Lundqvist\lundqjo01,Hockey,C,2007,24,3
Joel Perrault\perrajo01,Hockey,C,2006,22,6
Joel Rechlicz\rechljo01,Hockey,RW,2009,21,4
Joel Vermin\vermijo01,Hockey,RW,2016,23,2
Joel Ward\wardjo02,Hockey,RW,2007,26,11
Joey Crabb\crabbjo01,Hockey,RW,2009,25,6
Joey Hishon\hishojo01,Hockey,C,2015,23,1
Joey Mormina\mormijo01,Hockey,D,2008,25,1
Joey Tenute\tenutjo01,Hockey,C,2006,22,1
Joffrey Lupul\lupuljo01,Hockey,C,2006,22,11
Johan Franzen\franzjo01,Hockey,C,2006,26,11
Johan Harju\harjujo01,Hockey,LW,2011,24,1
Johan Larsson\larssjo02,Hockey,C,2013,20,5
Johan Motin\motinjo01,Hockey,D,2010,20,1
Johan Sundstrom\sundsjo01,Hockey,C,2014,21,1
John Albert\alberjo01,Hockey,C,2014,25,1
John Carlson\carlsjo01,Hockey,D,2010,20,8
John Erskine\erskijo01,Hockey,D,2006,25,9
John Hayden\haydejo01,Hockey,LW,2017,21,1
John Klingberg\klingjo01,Hockey,D,2015,22,3
John LeClair\leclajo01,Hockey,LW,2006,36,2
John Madden\maddejo01,Hockey,C,2006,32,7
John McCarthy\mccarjo01,Hockey,C,2010,23,7
John McFarland\mcfarjo01,Hockey,LW,2016,23,1
John Mitchell\mitchjo01,Hockey,C,2009,24,9
John Moore\moorejo01,Hockey,D,2011,20,7
John Negrin\negrijo01,Hockey,D,2009,19,1
John Persson\perssjo01,Hockey,LW,2014,21,1
John Pohl\pohljo01,Hockey,C,2006,26,3
John Quenneville\quennjo02,Hockey,C,2017,20,1
John Ramage\ramagjo01,Hockey,D,2015,23,2
John Scott\scottjo01,Hockey,D,2009,26,8
John Tavares\tavarjo01,Hockey,C,2010,19,8
John Zeiler\zeilejo01,Hockey,RW,2007,24,5
John-Michael Liles\lilesjo01,Hockey,D,2006,25,12
Johnny Boychuk\boychjo01,Hockey,D,2008,24,10
Johnny Gaudreau\gaudrjo01,Hockey,LW,2014,20,4
Johnny Oduya\oduyajo01,Hockey,D,2007,25,11
Jon DiSalvatore\disaljo01,Hockey,LW,2006,24,7
Jon Kalinski\kalinjo01,Hockey,C,2009,21,2
Jon Klemm\klemmjo01,Hockey,D,2006,36,3
Jon Marchessault\audymjo01,Hockey,C,2013,22,5
Jon Matsumoto\matsujo01,Hockey,C,2011,24,2
Jon Rheault\rheaujo01,Hockey,RW,2013,26,1
Jon Sim\simjo01,Hockey,LW,2006,28,6
Jonas Andersson\anderjo02,Hockey,RW,2011,29,1
Jonas Brodin\brodijo01,Hockey,D,2013,19,5
Jonas Frogren\frogrjo01,Hockey,D,2009,28,1
Jonas Holos\holosjo01,Hockey,D,2011,23,1
Jonas Johansson\johanjo02,Hockey,RW,2006,21,1
Jonas Junland\junlajo01,Hockey,D,2009,21,2
Jonas Nordqvist\nordqjo01,Hockey,C,2007,24,1
Jonathan Cheechoo\cheecjo01,Hockey,RW,2006,25,5
Jonathan Drouin\drouijo01,Hockey,LW,2015,19,3
Jonathan Ericsson\ericsjo01,Hockey,D,2008,23,10
Jonathan Ferland\ferlajo01,Hockey,RW,2006,22,1
Jonathan Filewich\filewjo01,Hockey,RW,2008,23,1
Jonathan Hedstrom\hedstjo01,Hockey,RW,2006,28,1
Jonathan Huberdeau\huberjo01,Hockey,C,2013,19,5
Jonathan Racine\racinjo01,Hockey,D,2014,20,1
Jonathan Sigalet\sigaljo02,Hockey,D,2007,20,1
Jonathan Toews\toewsjo01,Hockey,C,2008,19,10
Jonathon Blum\blumjo02,Hockey,D,2011,22,5
Jonathon Merrill\merrijo01,Hockey,D,2014,21,4
Joni Pitkanen\pitkajo01,Hockey,D,2006,22,8
Jonny Brodzinski\brodzjo01,Hockey,C,2017,23,1
Joonas Donskoi\donskjo01,Hockey,RW,2016,23,2
Joonas Kemppainen\kemppjo01,Hockey,C,2016,27,1
Joonas Nattinen\nattijo01,Hockey,C,2014,23,1
Joonas Rask\raskjo01,Hockey,C,2013,22,1
Jordan Caron\caronjo01,Hockey,RW,2011,20,6
Jordan Eberle\eberljo01,Hockey,C,2011,20,7
Jordan Hendry\hendrjo02,Hockey,D,2008,23,6
Jordan Leopold\leopojo01,Hockey,D,2006,25,10
Jordan Martinook\martijo01,Hockey,C,2015,22,3
Jordan Nolan\nolanjo01,Hockey,C,2012,22,6
Jordan Oesterle\oestejo01,Hockey,D,2015,22,3
Jordan Schmaltz\schmajo01,Hockey,D,2017,23,1
Jordan Schroeder\schrojo01,Hockey,C,2013,22,5
Jordan Smotherman\lavaljo01,Hockey,LW,2008,21,2
Jordan Staal\staaljo01,Hockey,C,2007,18,11
Jordan Szwarz\szwarjo01,Hockey,RW,2014,22,2
Jordan Weal\wealjo01,Hockey,C,2016,23,2
Jordie Benn\bennjo01,Hockey,D,2012,24,6
Jordin Tootoo\tootojo01,Hockey,RW,2006,22,12
Jori Lehtera\lehtejo01,Hockey,C,2015,27,3
Josef Melichar\melicjo01,Hockey,D,2006,27,4
Josef Vasicek\vasicjo01,Hockey,C,2006,25,3
Joseph Blandisi\blandjo01,Hockey,LW,2016,21,2
Joseph Cramarossa\cramajo01,Hockey,LW,2017,24,1
Joseph Labate\labatjo01,Hockey,C,2017,23,1
Joseph Morrow\morrojo02,Hockey,D,2015,22,3
Josh Anderson\anderjo05,Hockey,RW,2015,20,3
Josh Archibald\archijo01,Hockey,RW,2016,23,2
Josh Bailey\bailejo01,Hockey,C,2009,19,9
Josh Gorges\gorgejo01,Hockey,D,2006,21,12
Josh Gratton\grattjo01,Hockey,LW,2006,23,4
Josh Green\greenjo01,Hockey,C,2006,28,7
Josh Hennessy\hennejo01,Hockey,C,2007,21,6
Josh Jooris\joorijo01,Hockey,C,2015,24,3
Josh Langfeld\langfjo01,Hockey,RW,2006,28,3
Josh Leivo\leivojo01,Hockey,LW,2014,20,4
Josh Manson\mansojo01,Hockey,D,2015,23,3
Josh Morrissey\morrijo04,Hockey,D,2016,20,2
Joshua Ho-Sang\hosanjo01,Hockey,RW,2017,21,1
Jozef Balej\balejjo01,Hockey,RW,2006,23,1
Jozef Stumpel\stumpjo01,Hockey,C,2006,33,3
Jujhar Khaira\khairju01,Hockey,LW,2016,21,2
Julian Melchiori\melchju01,Hockey,D,2014,22,4
Julien Brouillette\brouiju01,Hockey,D,2014,27,2
Julius Honka\honkaju01,Hockey,D,2017,21,1
Junior Lessard\lessaju01,Hockey,RW,2006,25,3
Juraj Kolnik\kolniju01,Hockey,RW,2006,25,2
Jussi Jokinen\jokinju01,Hockey,LW,2006,22,12
Jussi Timonen\timonju01,Hockey,D,2007,23,1
Justin Abdelkader\abdelju01,Hockey,LW,2008,20,10
Justin Bailey\baileju01,Hockey,RW,2016,20,2
Justin Braun\braunju01,Hockey,D,2011,23,7
Justin Dibenedetto\dibenju01,Hockey,LW,2011,22,1
Justin Dowling\dowliju01,Hockey,C,2017,26,1
Justin Falk\falkju01,Hockey,D,2010,21,8
Justin Faulk\faulkju01,Hockey,D,2012,19,6
Justin Florek\floreju01,Hockey,LW,2014,23,1
Justin Fontaine\fontaju01,Hockey,RW,2014,26,3
Justin Hodgman\hodgmju01,Hockey,C,2015,26,1
Justin Johnson\johnsju01,Hockey,RW,2014,32,1
Justin Mercier\merciju01,Hockey,LW,2010,22,1
Justin Schultz\schulju01,Hockey,D,2013,22,5
Justin Shugg\shuggju01,Hockey,RW,2015,23,1
Justin Williams\williju01,Hockey,RW,2006,24,12
Jyrki Jokipakka\jokipjy01,Hockey,D,2015,23,3
Kael Mouillierat\mouilka01,Hockey,LW,2015,27,2
Kalle Kossila\kossika01,Hockey,LW,2017,23,1
Kamil Kreps\krepska01,Hockey,C,2007,22,4
Karel Rachunek\rachuka01,Hockey,D,2007,27,2
Karl Alzner\alzneka01,Hockey,D,2009,20,9
Karl Stewart\stewaka01,Hockey,LW,2006,22,3
Karl Stollery\stollka01,Hockey,D,2014,26,4
Karlis Skrastins\skraska01,Hockey,D,2006,31,6
Kaspars Daugavins\daugaka01,Hockey,LW,2010,21,4
Kasperi Kapanen\kapanka01,Hockey,RW,2016,19,2
Keaton Ellerby\ellerke01,Hockey,D,2010,21,6
Keegan Lowe\loweke02,Hockey,D,2015,21,1
Keith Aucoin\aucoike01,Hockey,C,2006,27,9
Keith Aulie\aulieke01,Hockey,D,2011,21,5
Keith Ballard\ballake01,Hockey,D,2006,23,10
Keith Carney\carneke01,Hockey,D,2006,35,3
Keith Primeau\primeke02,Hockey,C,2006,34,1
Keith Tkachuk\tkachke01,Hockey,C,2006,33,5
Keith Yandle\yandlke01,Hockey,D,2007,20,11
Kellan Lain\lainke01,Hockey,LW,2014,24,1
Ken Belanger\belanke01,Hockey,LW,2006,31,1
Ken Klee\kleeke01,Hockey,D,2006,34,4
Kenndal McArdle\mcardke01,Hockey,LW,2009,22,4
Kenny Agostino\agostke01,Hockey,LW,2014,21,4
Kent Huskins\huskike01,Hockey,D,2007,27,7
Kerby Rychel\rycheke01,Hockey,LW,2015,20,2
Kevan Miller\milleke03,Hockey,D,2014,26,4
Kevin Bieksa\biekske01,Hockey,D,2006,24,12
Kevin Colley\colleke01,Hockey,C,2006,27,1
Kevin Connauton\connake01,Hockey,D,2014,23,4
Kevin Czuczman\czuczke01,Hockey,D,2014,23,1
Kevin Dallman\dallmke01,Hockey,D,2006,24,3
Kevin Doell\doellke01,Hockey,C,2008,28,1
Kevin Fiala\fialake01,Hockey,LW,2015,18,3
Kevin Gravel\graveke01,Hockey,D,2016,23,2
Kevin Hayes\hayeske01,Hockey,RW,2015,22,3
Kevin Henderson\hendeke01,Hockey,LW,2013,26,1
Kevin Klein\kleinke01,Hockey,D,2006,21,12
Kevin Labanc\labanke01,Hockey,RW,2017,21,1
Kevin Marshall\marshke01,Hockey,D,2012,22,1
Kevin Porter\porteke01,Hockey,C,2009,22,9
Kevin Quick\quickke01,Hockey,D,2009,20,1
Kevin Rooney\rooneke01,Hockey,C,2017,23,1
Kevin Shattenkirk\shattke01,Hockey,D,2011,22,7
Kevin Westgarth\westgke01,Hockey,RW,2009,24,6
Kevyn Adams\adamske01,Hockey,C,2006,31,3
Kim Johnsson\johnski01,Hockey,D,2006,29,5
Kimmo Timonen\timonki01,Hockey,D,2006,30,10
Kip Brennan\brennki01,Hockey,LW,2006,25,3
Kirk Maltby\maltbki01,Hockey,LW,2006,33,5
Klas Dahlbeck\dahlbkl01,Hockey,D,2015,23,3
Konstantin Koltsov\koltsko01,Hockey,LW,2006,24,1
Konstantin Pushkarev\pushkko01,Hockey,RW,2006,20,2
Korbinian Holzer\holzeko01,Hockey,D,2011,22,7
Kris Beech\beechkr01,Hockey,C,2006,24,3
Kris Chucko\chuckkr01,Hockey,RW,2009,22,1
Kris Draper\drapekr01,Hockey,C,2006,34,6
Kris Foucault\foucakr01,Hockey,LW,2012,21,1
Kris Fredheim\fredhkr01,Hockey,D,2012,24,1
Kris Letang\letankr01,Hockey,D,2007,19,11
Kris Newbury\newbukr01,Hockey,C,2007,24,8
Kris Russell\russekr01,Hockey,D,2008,20,10
Kris Versteeg\verstkr01,Hockey,LW,2008,21,10
Kristian Huselius\huselkr01,Hockey,LW,2006,27,7
Krys Barch\barchkr01,Hockey,LW,2007,26,8
Krys Kolanos\kolankr01,Hockey,C,2006,24,7
Krzysztof Oliwa\oliwakr01,Hockey,LW,2006,32,1
Kurt Sauer\sauerku01,Hockey,D,2006,25,5
Kurtis Foster\fosteku01,Hockey,D,2006,24,8
Kurtis Gabriel\gabriku01,Hockey,RW,2016,22,2
Kurtis McLean\mcleaku01,Hockey,RW,2009,28,1
Kyle Baun\baunky01,Hockey,RW,2015,22,2
Kyle Brodziak\brodzky01,Hockey,C,2006,21,12
Kyle Calder\caldeky01,Hockey,LW,2006,27,5
Kyle Chipchura\chipcky01,Hockey,C,2008,21,9
Kyle Clifford\cliffky01,Hockey,LW,2011,20,7
Kyle Connor\connoky01,Hockey,LW,2017,20,1
Kyle Cumiskey\cumisky01,Hockey,D,2007,20,9
Kyle Greentree\greenky01,Hockey,LW,2008,24,2
Kyle McLaren\mclarky01,Hockey,D,2006,28,3
Kyle Okposo\okposky01,Hockey,RW,2008,19,10
Kyle Palmieri\palmiky01,Hockey,C,2011,19,7
Kyle Quincey\quincky01,Hockey,D,2006,20,12
Kyle Rau\rauky01,Hockey,C,2016,23,2
Kyle Turris\turriky01,Hockey,C,2008,18,10
Kyle Wanvig\wanviky01,Hockey,RW,2006,25,3
Kyle Wellwood\wellwky01,Hockey,C,2006,22,8
Kyle Wilson\wilsoky01,Hockey,C,2010,25,3
Ladislav Nagy\nagyla01,Hockey,LW,2006,26,3
Ladislav Smid\smidla01,Hockey,D,2007,20,10
Lance Bouma\boumala01,Hockey,C,2011,20,7
Landon Ferraro\ferrala01,Hockey,C,2014,22,3
Landon Wilson\wilsola02,Hockey,RW,2009,33,1
Lane MacDermid\macdela01,Hockey,D,2012,22,3
Lars Eller\ellerla01,Hockey,C,2010,20,8
Lars Jonsson\jonssla01,Hockey,D,2007,25,1
Lasse Kukkonen\kukkola01,Hockey,D,2007,25,3
Lasse Pirjeta\pirjela01,Hockey,C,2006,31,1
Laurent Dauphin\dauphla01,Hockey,C,2016,20,2
Lauri Korpikoski\korpila01,Hockey,LW,2009,22,9
Lauri Tukonen\tukonla01,Hockey,RW,2007,20,2
Lawrence Nycholat\nychola01,Hockey,D,2007,27,3
Lawson Crouse\crousla01,Hockey,LW,2017,19,1
Lee Goren\gorenle01,Hockey,RW,2006,28,2
Lee Stempniak\stemple01,Hockey,RW,2006,22,12
Lee Sweatt\sweatle01,Hockey,D,2011,25,1
Lennart Petrell\petrele01,Hockey,C,2012,27,2
Leo Komarov\komarle01,Hockey,C,2013,26,5
Leon Draisaitl\draisle01,Hockey,C,2015,19,3
Liam O'Brien\obrieli01,Hockey,C,2015,20,3
Liam Reddox\reddoli01,Hockey,LW,2008,22,4
Linden Vey\veyli01,Hockey,RW,2014,22,4
Linus Klasen\klaseli01,Hockey,LW,2011,24,1
Linus Omark\omarkli01,Hockey,LW,2011,23,4
Logan Couture\coutulo01,Hockey,C,2010,20,8
Logan Shaw\shawlo01,Hockey,RW,2016,24,2
Loui Eriksson\erikslo01,Hockey,LW,2007,21,11
Louis Leblanc\leblalo01,Hockey,C,2012,21,3
Louis Robitaille\robitlo01,Hockey,D,2006,23,1
Lubomir Visnovsky\visnolu01,Hockey,D,2006,29,10
Luc Bourdon\bourdlu01,Hockey,D,2007,19,2
Luc Robitaille*\robitlu01,Hockey,LW,2006,39,1
Luca Caputi\caputlu01,Hockey,LW,2009,20,3
Luca Sbisa\sbisalu01,Hockey,D,2009,19,9
Lucas Lessio\lessilu01,Hockey,LW,2014,21,3
Lucas Wallmark\wallmlu01,Hockey,C,2017,21,1
Lukas Kaspar\kaspalu01,Hockey,LW,2008,22,2
Lukas Krajicek\krajilu01,Hockey,D,2006,22,5
Lukas Sedlak\sedlalu01,Hockey,LW,2017,23,1
Luke Adam\adamlu01,Hockey,C,2011,20,5
Luke Gazdic\gazdilu01,Hockey,LW,2014,24,4
Luke Glendening\glendlu01,Hockey,C,2014,24,4
Luke Richardson\richalu01,Hockey,D,2006,36,4
Luke Schenn\schenlu01,Hockey,D,2009,19,9
Luke Witkowski\witkolu01,Hockey,D,2015,24,3
Lyle Odelein\odelely01,Hockey,D,2006,37,1
Lynn Loyns\loynsly01,Hockey,LW,2006,24,1
MacGregor Sharp\sharpma01,Hockey,C,2010,24,1
MacKenzie Weegar\weegama01,Hockey,D,2017,23,1
Magnus Johansson\johanma01,Hockey,D,2008,34,1
Magnus Paajarvi\paajama01,Hockey,LW,2011,19,7
Maksim Mayorov\mayorma01,Hockey,LW,2009,19,4
Manny Malhotra\malhoma01,Hockey,C,2006,25,10
Marc Chouinard\chouima01,Hockey,C,2006,28,2
Marc Methot\methoma01,Hockey,D,2007,21,11
Marc Pouliot\poulima01,Hockey,C,2006,20,7
Marc Savard\savarma01,Hockey,C,2006,28,6
Marc Staal\staalma01,Hockey,D,2008,21,10
Marc-Andre Bergeron\bergema02,Hockey,D,2006,25,8
Marc-Andre Bourdon\bourdma01,Hockey,D,2012,22,1
Marc-Andre Cliche\clichma01,Hockey,C,2010,22,6
Marc-Andre Gragnani\gragnma01,Hockey,D,2008,20,9
Marc-Edouard Vlasic\vlasima01,Hockey,D,2007,19,11
Marcel Goc\gocma01,Hockey,C,2006,22,10
Marcel Hossa\hossama02,Hockey,LW,2006,24,3
Marcel Mueller\muellma01,Hockey,C,2011,22,1
Marco Scandella\scandma01,Hockey,D,2011,20,7
Marco Sturm\sturmma01,Hockey,LW,2006,27,7
Marcus Foligno\foligma01,Hockey,LW,2012,20,6
Marcus Johansson\johanma03,Hockey,C,2011,20,7
Marcus Kruger\krugema01,Hockey,C,2011,20,7
Marcus Nilson\nilsoma01,Hockey,LW,2006,27,3
Marcus Sorensen\sorenma01,Hockey,RW,2017,24,1
Marek Hrivik\hrivima01,Hockey,LW,2016,24,2
Marek Malik\malikma01,Hockey,D,2006,30,4
Marek Svatos\svatoma01,Hockey,RW,2006,23,6
Marek Zidlicky\zidlima01,Hockey,D,2006,28,11
Marian Gaborik\gaborma01,Hockey,RW,2006,23,12
Marian Hossa\hossama01,Hockey,RW,2006,27,12
Mario Bliznak\bliznma01,Hockey,C,2010,22,2
Mario Lemieux*\lemiema01,Hockey,C,2006,40,1
Mariusz Czerkawski\czerkma01,Hockey,RW,2006,33,1
Mark Alt\altma01,Hockey,D,2015,23,1
Mark Arcobello\arcobma01,Hockey,C,2013,24,4
Mark Barberio\barbema01,Hockey,D,2013,22,5
Mark Bell\bellma01,Hockey,LW,2006,25,7
Mark Borowiecki\borowma01,Hockey,D,2012,22,6
Mark Cullen\cullema02,Hockey,C,2006,27,7
Mark Cundari\cundama01,Hockey,D,2013,22,2
Mark Eaton\eatonma01,Hockey,D,2006,28,8
Mark Fayne\faynema01,Hockey,D,2011,23,7
Mark Fistric\fistrma01,Hockey,D,2008,21,8
Mark Flood\floodma01,Hockey,D,2010,25,3
Mark Fraser\frasema01,Hockey,D,2007,20,9
Mark Giordano\giordma01,Hockey,D,2006,22,12
Mark Hartigan\hartima01,Hockey,C,2006,28,3
Mark Jankowski\jankoma01,Hockey,C,2017,22,1
Mark Katic\katicma01,Hockey,D,2011,21,1
Mark Letestu\letesma01,Hockey,C,2010,24,8
Mark Mancari\mancama01,Hockey,RW,2007,21,6
Mark McNeill\mcneima01,Hockey,RW,2016,22,2
Mark Mowers\mowerma01,Hockey,RW,2006,31,3
Mark Olver\olverma01,Hockey,C,2011,23,3
Mark Parrish\parrima01,Hockey,RW,2006,28,6
Mark Popovic\popovma01,Hockey,D,2006,23,5
Mark Pysyk\pysykma01,Hockey,D,2013,21,5
Mark Recchi*\recchma01,Hockey,RW,2006,37,6
Mark Rycroft\rycroma01,Hockey,LW,2006,27,2
Mark Scheifele\scheima01,Hockey,C,2012,18,6
Mark Smith\smithma01,Hockey,C,2006,28,3
Mark Stone\stonema01,Hockey,RW,2013,20,5
Mark Streit\streima01,Hockey,D,2006,28,12
Mark Stuart\stuarma01,Hockey,D,2006,21,12
Mark Van Guilder\vanguma01,Hockey,C,2014,30,1
Marko Dano\danoma01,Hockey,C,2015,20,3
Markus Granlund\granlma01,Hockey,C,2014,20,4
Markus Hannikainen\hannima01,Hockey,LW,2016,22,2
Markus Naslund\nasluma02,Hockey,LW,2006,32,4
Markus Nutivaara\nutivma01,Hockey,D,2017,22,1
Martin Cibak\cibakma01,Hockey,C,2006,25,1
Martin Erat\eratma01,Hockey,LW,2006,24,10
Martin Frk\frkma01,Hockey,RW,2017,23,1
Martin Gelinas\gelinma01,Hockey,LW,2006,35,3
Martin Grenier\grenima01,Hockey,D,2007,26,1
Martin Hanzal\hanzama01,Hockey,C,2008,20,10
Martin Havlat\havlama01,Hockey,LW,2006,24,11
Martin Lapointe\lapoima01,Hockey,RW,2006,32,3
Martin Lojek\lojekma01,Hockey,D,2007,21,2
Martin Marincin\marinma01,Hockey,D,2014,21,4
Martin Rucinsky\rucinma01,Hockey,LW,2006,34,3
Martin Skoula\skoulma01,Hockey,D,2006,26,5
Martin St. Louis\stlouma01,Hockey,RW,2006,30,10
Martin St. Pierre\stpiema01,Hockey,C,2006,22,9
Martin Straka\strakma01,Hockey,C,2006,33,3
Martins Karsums\karsuma01,Hockey,RW,2009,22,1
Marty Murray\murrama01,Hockey,C,2007,31,1
Marty Reasoner\reasoma01,Hockey,C,2006,28,8
Masi Marjamaki\marjama01,Hockey,RW,2006,21,1
Mason Raymond\raymoma01,Hockey,LW,2008,22,10
Mat Clark\clarkma01,Hockey,D,2012,21,4
Mathew Barzal\barzama01,Hockey,C,2017,19,1
Mathew Dumba\dumbama01,Hockey,D,2014,19,4
Mathias Tjarnqvist\tjarnma01,Hockey,C,2006,26,3
Mathieu Biron\bironma02,Hockey,D,2006,25,1
Mathieu Carle\carlema02,Hockey,D,2010,22,1
Mathieu Dandenault\dandema01,Hockey,D,2006,29,4
Mathieu Darche\darchma01,Hockey,LW,2007,30,6
Mathieu Perreault\perrema01,Hockey,C,2010,22,8
