player_ID,sport,position,start_year,start_age,years_played
Dennis Van Zant,NBA,3,1976,29,1
David Vanterpool,NBA,2,2001,24,1
Ratko Varda,NBA,1,2002,19,1
Anderson Varejao,NBA,0,2005,41,13
Jarvis Varnado,NBA,3,2013,58,2
Greivis Vasquez,NBA,2,2011,30,7
Jacque Vaughn,NBA,2,1998,33,12
Rashad Vaughn,NBA,2,2016,31,3
Virgil Vaughn,NBA,0,1947,27,1
Bob Verga,NBA,2,1968,46,7
Pete Verhoeven,NBA,3,1982,19,6
Joao Vianna,NBA,3,1992,31,1
Jay Vincent,NBA,3,1982,34,9
Sam Vincent,NBA,2,1986,31,7
Marcus Vinicius,NBA,3,2007,31,2
Claude Virden,NBA,3,1973,33,1
Gary Voce,NBA,3,1990,29,1
Jake Voskuhl,NBA,1,2001,11,9
Danny Vranes,NBA,3,1982,18,7
Slavko Vranes,NBA,1,2004,48,1
Stojko Vrankovic,NBA,1,1991,15,9
Brett Vroman,NBA,1,1981,27,1
Nikola Vucevic,NBA,1,2012,38,7
Sasha Vujacic,NBA,2,2005,23,13
Dwyane Wade,NBA,2,2004,30,15
Dajuan Wagner,NBA,2,2003,39,5
Dion Waiters,NBA,2,2013,43,6
Andre Wakefield,NBA,2,1979,49,2
Neal Walk,NBA,1,1970,18,8
Antoine Walker,NBA,3,1997,44,12
Chet Walker,NBA,0,1963,42,13
Darrell Walker,NBA,2,1984,32,10
Kenny Walker,NBA,3,1987,51,9
Phil Walker,NBA,2,1978,37,1
Samaki Walker,NBA,3,1997,49,10
Wally Walker,NBA,3,1977,31,8
Ben Wallace,NBA,0,1997,4,16
Gerald Wallace,NBA,3,2002,13,14
John Wallace,NBA,3,1997,38,8
Rasheed Wallace,NBA,0,1996,14,18
Dwight Waller,NBA,3,1969,22,4
Matt Walsh,NBA,0,2006,32,1
Rex Walters,NBA,2,1994,51,7
Bill Walton,NBA,0,1975,20,13
Lloyd Walton,NBA,2,1977,33,5
Luke Walton,NBA,3,2004,49,10
Perry Warbington,NBA,2,1975,45,1
Charlie Ward,NBA,2,1995,11,11
Jim Ware,NBA,3,1967,19,3
Ben Warley,NBA,0,1963,12,8
Willie Warren,NBA,2,2011,25,1
Bryan Warrick,NBA,2,1983,35,4
Hakim Warrick,NBA,3,2006,36,8
Chris Washburn,NBA,1,1987,24,2
Donald Washington,NBA,3,1975,57,2
Duane Washington,NBA,2,1988,40,6
Eric Washington,NBA,2,1998,27,2
Kermit Washington,NBA,0,1974,22,15
Pearl Washington,NBA,2,1987,35,3
Stan Washington,NBA,2,1975,50,1
Wilson Washington,NBA,0,1978,36,2
C.J. Watson,NBA,2,2008,34,10
Jamie Watson,NBA,3,1995,55,5
Maalik Wayns,NBA,2,2013,43,2
David Wear,NBA,3,2015,45,1
Clarence Weatherspoon,NBA,3,1993,23,13
Nick Weatherspoon,NBA,3,1974,29,7
Kyle Weaver,NBA,2,2009,29,3
Marcus Webb,NBA,0,1993,26,1
Chris Webber,NBA,0,1994,10,15
Briante Weber,NBA,2,2016,56,3
Jeff Webster,NBA,3,1996,46,1
Scott Wedman,NBA,0,1975,13,13
Sonny Weems,NBA,0,2009,36,8
Bob Weiss,NBA,2,1966,36,12
Bubba Wells,NBA,3,1998,33,1
Owen Wells,NBA,3,1975,27,1
Ralph Wells,NBA,2,1963,23,1
Jiri Welsch,NBA,2,2003,21,4
Bill Wennington,NBA,1,1986,40,15
Robert Werdann,NBA,1,1993,26,5
David Wesley,NBA,2,1994,35,14
Delonte West,NBA,2,2005,40,8
Doug West,NBA,0,1990,28,12
Mario West,NBA,2,2008,52,4
Mark West,NBA,0,1984,15,17
Russell Westbrook,NBA,2,2009,38,10
Paul Westphal,NBA,2,1973,34,12
John Wetzel,NBA,0,1968,11,9
Ennis Whatley,NBA,2,1984,35,14
DeJuan Wheat,NBA,2,1998,53,2
D.J. White,NBA,3,2009,50,6
Hubie White,NBA,0,1963,40,9
James White,NBA,0,2007,13,7
Jo Jo White,NBA,2,1970,13,12
Okaro White,NBA,3,2017,51,2
Rory White,NBA,3,1983,29,5
Rudy White,NBA,2,1976,18,6
Willie White,NBA,2,1985,25,2
Isaiah Whitehead,NBA,2,2017,55,2
Jerome Whitehead,NBA,0,1979,16,11
Donald Whiteside,NBA,2,1997,42,2
Hassan Whiteside,NBA,1,2011,51,8
Chris Whitney,NBA,2,1994,23,11
Hank Whitney,NBA,0,1968,20,3
Shayne Whittington,NBA,0,2015,41,2
Sidney Wicks,NBA,0,1972,33,10
Ron Widby,NBA,3,1968,23,1
Murray Wier,NBA,2,1950,19,1
Andrew Wiggins,NBA,0,2015,55,4
Ken Wilburn,NBA,3,1968,25,2
Jacob Wiley,NBA,3,2018,34,1
Morlon Wiley,NBA,2,1989,33,7
Jamaal Wilkes,NBA,0,1975,22,12
Dominique Wilkins,NBA,0,1983,36,17
Eddie Lee Wilkins,NBA,0,1985,32,9
Gerald Wilkins,NBA,0,1986,26,14
Jeff Wilkins,NBA,0,1981,29,6
Dale Wilkinson,NBA,3,1985,27,1
Mike Wilks,NBA,2,2003,41,8
Aaron Williams,NBA,0,1994,19,15
Alan Williams,NBA,0,2016,35,2
Alvin Williams,NBA,2,1998,30,10
Brandon Williams,NBA,2,1998,14,6
Buck Williams,NBA,0,1982,13,17
C.J. Williams,NBA,2,2018,57,1
Deron Williams,NBA,2,2006,13,12
Derrick Williams,NBA,3,2012,46,6
Earl Williams,NBA,0,1975,30,5
Elliot Williams,NBA,2,2012,30,5
Eric Williams,NBA,3,1996,25,12
Fly Williams,NBA,0,1975,25,1
Frank Williams,NBA,2,2003,38,3
Freeman Williams,NBA,0,1979,25,8
Guy Williams,NBA,3,1985,28,2
Herb Williams,NBA,0,1982,38,18
Hot Rod Williams,NBA,0,1987,42,13
Jason Williams,NBA,2,1999,40,13
Jawad Williams,NBA,3,2009,41,3
Jayson Williams,NBA,0,1991,16,9
Jerome Williams,NBA,3,1997,11,9
Jordan Williams,NBA,3,2012,54,1
Justin Williams,NBA,3,2007,20,2
Kenny Williams,NBA,3,1991,22,4
Lorenzo Williams,NBA,0,1993,23,8
Marcus Williams,NBA,3,2008,35,2
Micheal Williams,NBA,2,1989,27,11
Mike Williams,NBA,3,1990,33,1
Monty Williams,NBA,3,1995,44,9
Nate Williams,NBA,0,1972,17,8
Ray Williams,NBA,2,1978,36,10
Reggie Williams,NBA,0,1988,40,10
Reggie Williams,NBA,3,2010,20,8
Rickey Williams,NBA,2,1983,36,1
Rob Williams,NBA,2,1983,24,2
Sam Williams,NBA,3,1982,26,4
Scott Williams,NBA,0,1991,27,15
Shammond Williams,NBA,2,1999,31,9
Shawne Williams,NBA,3,2007,15,9
Shelden Williams,NBA,3,2007,41,6
Sly Williams,NBA,0,1980,47,7
Travis Williams,NBA,3,1998,51,2
Troy Williams,NBA,3,2017,54,2
Walt Williams,NBA,0,1993,19,11
Willie Williams,NBA,3,1971,23,1
Kevin Willis,NBA,0,1985,33,23
Bill Willoughby,NBA,0,1976,14,9
Dedric Willoughby,NBA,0,2000,45,1
Bobby Wilson,NBA,2,1975,25,4
Bubba Wilson,NBA,2,1980,33,1
D.J. Wilson,NBA,3,2018,59,1
Isaiah Wilson,NBA,2,1972,23,2
Jamil Wilson,NBA,3,2018,54,1
Michael Wilson,NBA,2,1984,26,4
Ricky Wilson,NBA,2,1988,29,1
Kyle Wiltjer,NBA,3,2017,36,1
Kennard Winchester,NBA,0,1991,21,3
Lee Winfield,NBA,2,1970,30,7
David Wingate,NBA,0,1987,28,15
Dontonio Wingfield,NBA,3,1995,29,4
Harthorne Wingo,NBA,3,1973,43,4
Marv Winkler,NBA,2,1971,27,2
Justise Winslow,NBA,3,2016,37,3
Rickie Winslow,NBA,3,1988,43,1
Trevor Winter,NBA,1,1999,41,1
Brian Winters,NBA,0,1975,14,9
Jeff Withey,NBA,1,2014,27,5
Joe Wolf,NBA,0,1988,41,12
Ruben Wolkowyski,NBA,3,2001,51,3
Nate Wolters,NBA,2,2014,27,5
Al Wood,NBA,0,1982,28,6
David Wood,NBA,3,1989,14,9
Qyntel Woods,NBA,3,2003,53,4
Randy Woods,NBA,2,1993,29,4
Bob Woollard,NBA,1,1970,42,1
Orlando Woolridge,NBA,3,1982,36,13
Metta World Peace,NBA,3,2000,38,18
Antoine Wright,NBA,0,2006,45,6
Bracey Wright,NBA,2,2006,21,2
Brad Wright,NBA,3,1987,24,2
Brandan Wright,NBA,0,2008,23,11
Chris Wright,NBA,3,2012,24,3
Chris Wright,NBA,2,2013,37,1
Delon Wright,NBA,2,2016,31,3
Joby Wright,NBA,0,1973,34,4
Lorenzen Wright,NBA,0,1997,40,13
Luther Wright,NBA,1,1994,30,1
Sharone Wright,NBA,0,1995,18,4
Tony Wroten,NBA,2,2013,40,4
Guerschon Yabusele,NBA,3,2018,24,1
Barry Yates,NBA,3,1972,24,1
Charlie Yelverton,NBA,0,1972,53,1
